,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week
27173,57,4.0,70720,11.0,9,2.0,8.0,0.0,4.0,1.0,0,0,78
5157,42,4.0,272910,11.0,9,0.0,8.0,1.0,4.0,0.0,0,0,40
5770,62,4.0,218009,11.0,9,2.0,14.0,0.0,4.0,1.0,0,1977,60
17031,21,4.0,313702,15.0,10,4.0,12.0,1.0,4.0,1.0,0,0,40
25729,38,4.0,165466,11.0,9,2.0,1.0,0.0,4.0,1.0,0,0,60
16757,58,2.0,34878,9.0,13,0.0,10.0,1.0,4.0,0.0,0,0,50
15102,30,0.0,197827,15.0,10,2.0,0.0,0.0,4.0,1.0,0,0,40
4156,31,4.0,73514,11.0,9,4.0,12.0,3.0,1.0,0.0,0,0,40
28155,32,7.0,542265,11.0,9,4.0,1.0,1.0,4.0,0.0,0,0,40
6741,20,4.0,141481,1.0,7,2.0,12.0,2.0,4.0,0.0,0,0,50
2408,37,4.0,211494,11.0,9,2.0,13.0,0.0,4.0,1.0,0,0,40
22974,45,4.0,102771,11.0,9,2.0,3.0,0.0,4.0,1.0,0,1887,40
2142,39,0.0,103986,11.0,9,4.0,0.0,1.0,4.0,1.0,0,1590,40
21721,22,4.0,362623,11.0,9,4.0,6.0,3.0,4.0,1.0,0,0,40
9773,18,0.0,216508,2.0,8,4.0,0.0,1.0,4.0,1.0,0,0,25
19090,18,4.0,414721,1.0,7,4.0,8.0,3.0,2.0,1.0,0,1602,23
11734,34,4.0,737315,9.0,13,2.0,10.0,0.0,4.0,1.0,0,0,40
7725,44,4.0,164043,11.0,9,2.0,12.0,0.0,4.0,1.0,0,0,40
12341,43,7.0,270721,9.0,13,2.0,4.0,0.0,4.0,1.0,0,0,55
9250,50,4.0,166758,15.0,10,0.0,8.0,1.0,4.0,0.0,0,0,15
17714,32,6.0,129497,15.0,10,2.0,3.0,0.0,4.0,1.0,0,0,55
8743,61,4.0,40269,15.0,10,2.0,12.0,0.0,4.0,1.0,0,0,40
4900,38,4.0,104094,15.0,10,2.0,12.0,0.0,4.0,1.0,0,0,40
23670,39,4.0,80638,15.0,10,2.0,8.0,0.0,1.0,1.0,0,0,84
15873,38,4.0,33105,9.0,13,2.0,10.0,0.0,0.0,1.0,0,0,70
12248,32,4.0,295282,11.0,9,2.0,3.0,0.0,4.0,1.0,0,0,48
24292,33,2.0,190027,15.0,10,4.0,1.0,4.0,2.0,0.0,0,0,18
17661,38,4.0,166585,11.0,9,4.0,4.0,3.0,4.0,0.0,0,0,40
12524,37,4.0,52221,1.0,7,2.0,14.0,0.0,4.0,1.0,0,0,40
5787,38,4.0,175360,0.0,6,4.0,10.0,1.0,4.0,1.0,0,2559,90
26087,58,4.0,320102,10.0,16,2.0,10.0,0.0,4.0,1.0,0,0,50
2947,19,4.0,383637,11.0,9,4.0,8.0,3.0,4.0,1.0,0,0,20
16554,62,4.0,319582,11.0,9,6.0,12.0,1.0,4.0,0.0,0,0,32
15671,78,0.0,91534,9.0,13,2.0,0.0,0.0,4.0,1.0,0,0,3
23797,67,0.0,174995,15.0,10,2.0,0.0,0.0,4.0,1.0,0,2457,40
27641,46,2.0,172822,11.0,9,2.0,14.0,0.0,4.0,1.0,0,0,40
14117,43,1.0,211763,10.0,16,5.0,10.0,4.0,2.0,0.0,0,0,24
7431,20,0.0,124954,15.0,10,4.0,0.0,3.0,4.0,1.0,0,0,30
3329,46,4.0,56841,11.0,9,2.0,14.0,0.0,4.0,1.0,0,0,40
22247,40,5.0,111483,9.0,13,4.0,10.0,3.0,4.0,1.0,0,0,40
16495,39,6.0,208109,11.0,9,2.0,14.0,0.0,4.0,1.0,0,0,60
6049,54,4.0,249860,1.0,7,0.0,9.0,4.0,2.0,0.0,0,0,10
4148,44,6.0,147206,15.0,10,4.0,3.0,3.0,4.0,1.0,0,0,12
11396,29,4.0,338270,11.0,9,5.0,1.0,4.0,4.0,0.0,0,0,40
12560,24,4.0,353010,9.0,13,4.0,1.0,1.0,4.0,1.0,0,0,10
20068,40,2.0,261497,11.0,9,2.0,3.0,0.0,2.0,1.0,0,0,35
21392,20,4.0,147344,15.0,10,4.0,6.0,3.0,4.0,1.0,0,0,20
8058,38,4.0,235379,7.0,12,4.0,10.0,4.0,4.0,0.0,0,0,36
3711,45,4.0,120131,15.0,10,2.0,3.0,0.0,4.0,1.0,0,1887,40
13423,20,4.0,195411,11.0,9,4.0,12.0,3.0,2.0,0.0,0,0,20
2752,72,0.0,113044,11.0,9,6.0,0.0,1.0,4.0,1.0,0,0,30
15573,29,4.0,22641,11.0,9,2.0,7.0,0.0,0.0,1.0,0,0,45
24004,42,5.0,78765,15.0,10,0.0,4.0,4.0,4.0,1.0,0,0,90
12967,64,4.0,69525,11.0,9,0.0,3.0,4.0,4.0,1.0,0,0,20
24500,21,4.0,176486,11.0,9,3.0,4.0,2.0,4.0,0.0,0,0,60
1666,34,4.0,238246,9.0,13,4.0,10.0,1.0,4.0,0.0,0,0,40
5654,24,4.0,211527,9.0,13,4.0,1.0,1.0,4.0,1.0,0,0,30
28654,34,4.0,127195,15.0,10,2.0,4.0,0.0,4.0,1.0,0,0,40
25444,33,2.0,246291,9.0,13,4.0,10.0,1.0,4.0,0.0,0,0,46
19672,34,4.0,190385,12.0,14,4.0,10.0,1.0,4.0,0.0,0,0,40
15026,18,0.0,256179,15.0,10,4.0,0.0,3.0,4.0,1.0,594,0,10
21218,72,4.0,497280,6.0,5,6.0,8.0,4.0,2.0,0.0,0,0,20
21881,60,6.0,176839,14.0,15,2.0,12.0,0.0,4.0,1.0,0,0,45
18126,51,4.0,141645,15.0,10,5.0,4.0,1.0,2.0,0.0,0,0,40
993,34,6.0,196791,7.0,12,2.0,10.0,5.0,4.0,0.0,0,0,25
3834,30,2.0,73796,9.0,13,5.0,10.0,1.0,4.0,0.0,0,0,40
16159,71,4.0,77253,11.0,9,4.0,6.0,1.0,4.0,1.0,0,0,17
18239,26,5.0,366662,11.0,9,4.0,12.0,3.0,4.0,1.0,0,0,50
16605,80,0.0,172826,11.0,9,2.0,0.0,0.0,4.0,1.0,0,0,8
7536,23,4.0,137214,11.0,9,2.0,12.0,0.0,2.0,1.0,0,0,37
10569,45,4.0,331643,15.0,10,2.0,3.0,0.0,4.0,1.0,0,0,40
18372,25,7.0,108542,15.0,10,2.0,11.0,0.0,4.0,1.0,0,0,40
25817,32,4.0,175856,15.0,10,2.0,12.0,0.0,4.0,1.0,0,0,40
27793,29,4.0,35032,15.0,10,2.0,6.0,0.0,4.0,1.0,0,0,60
12568,47,4.0,169549,11.0,9,2.0,3.0,0.0,4.0,1.0,0,0,40
13787,51,6.0,136836,7.0,12,0.0,14.0,4.0,2.0,0.0,0,0,30
12255,39,1.0,82622,9.0,13,4.0,1.0,1.0,4.0,1.0,0,0,45
10574,30,4.0,197886,15.0,10,4.0,12.0,1.0,4.0,1.0,0,0,45
10911,60,4.0,178050,11.0,9,0.0,8.0,4.0,2.0,0.0,0,0,38
802,37,4.0,183800,9.0,13,2.0,10.0,0.0,4.0,1.0,7688,0,50
23550,60,4.0,178792,11.0,9,6.0,6.0,1.0,4.0,0.0,0,0,40
7488,22,4.0,214399,15.0,10,4.0,12.0,3.0,4.0,0.0,0,0,30
4867,19,4.0,237455,11.0,9,4.0,6.0,3.0,4.0,0.0,0,0,25
21105,53,4.0,229465,12.0,14,2.0,4.0,0.0,4.0,1.0,0,0,55
9298,54,4.0,172962,11.0,9,2.0,12.0,0.0,4.0,1.0,0,0,40
9570,46,1.0,110884,11.0,9,4.0,1.0,1.0,0.0,1.0,0,0,40
11403,29,7.0,133846,15.0,10,4.0,8.0,3.0,4.0,0.0,0,0,40
4685,58,4.0,142182,11.0,9,2.0,3.0,0.0,4.0,1.0,0,0,25
13742,20,4.0,193586,15.0,10,4.0,10.0,1.0,4.0,0.0,0,0,18
28354,67,7.0,261203,5.0,4,2.0,14.0,0.0,4.0,1.0,0,0,35
21369,43,4.0,241928,11.0,9,5.0,1.0,1.0,2.0,0.0,0,0,32
14733,57,2.0,190747,6.0,5,2.0,8.0,0.0,4.0,1.0,0,0,40
4783,38,4.0,204756,11.0,9,4.0,12.0,3.0,4.0,0.0,0,0,40
7907,23,2.0,144165,9.0,13,4.0,10.0,3.0,0.0,1.0,0,0,30
20837,27,4.0,224849,11.0,9,2.0,3.0,0.0,4.0,1.0,0,0,40
4178,32,4.0,164243,11.0,9,2.0,13.0,0.0,4.0,1.0,0,0,60
12050,29,4.0,116662,9.0,13,4.0,6.0,1.0,4.0,1.0,0,0,40
27508,27,0.0,146651,11.0,9,2.0,0.0,3.0,4.0,0.0,0,0,15
736,29,4.0,154411,8.0,11,4.0,13.0,3.0,4.0,1.0,0,0,40
11072,17,0.0,144114,0.0,6,4.0,0.0,3.0,4.0,1.0,0,0,40
16992,40,0.0,507086,11.0,9,0.0,0.0,1.0,2.0,0.0,0,0,32
4285,25,4.0,290528,11.0,9,2.0,7.0,0.0,4.0,1.0,0,0,40
283,63,6.0,78383,11.0,9,2.0,5.0,0.0,4.0,1.0,0,0,45
5853,29,4.0,110442,11.0,9,2.0,6.0,0.0,4.0,1.0,0,0,45
27310,28,4.0,167336,15.0,10,4.0,4.0,1.0,4.0,0.0,10520,0,40
9375,56,6.0,162130,4.0,3,2.0,4.0,0.0,4.0,1.0,0,1887,67
11311,70,5.0,131699,9.0,13,0.0,4.0,4.0,4.0,0.0,0,0,55
2250,20,4.0,51816,11.0,9,4.0,11.0,3.0,2.0,1.0,0,0,40
2259,31,4.0,133770,7.0,12,2.0,3.0,1.0,1.0,1.0,0,0,50
22970,41,2.0,112797,12.0,14,0.0,10.0,4.0,4.0,0.0,0,0,60
8778,17,5.0,143034,0.0,6,4.0,8.0,3.0,4.0,1.0,0,0,4
7964,24,4.0,172612,11.0,9,2.0,3.0,0.0,4.0,1.0,0,0,40
26095,53,4.0,347446,6.0,5,2.0,7.0,0.0,2.0,1.0,0,0,40
29041,26,4.0,48280,9.0,13,4.0,10.0,1.0,4.0,0.0,0,0,40
15017,44,4.0,157217,7.0,12,2.0,10.0,0.0,4.0,1.0,0,0,40
10372,33,6.0,24504,11.0,9,5.0,3.0,2.0,4.0,1.0,0,0,50
25274,21,4.0,377931,15.0,10,2.0,4.0,0.0,4.0,1.0,0,2377,48
27031,62,6.0,197353,11.0,9,2.0,3.0,0.0,4.0,1.0,0,1740,40
16024,32,4.0,222654,0.0,6,0.0,7.0,1.0,4.0,1.0,0,0,40
14847,40,2.0,166893,9.0,13,2.0,11.0,0.0,2.0,1.0,0,0,40
13132,72,4.0,298070,8.0,11,5.0,8.0,4.0,4.0,0.0,6723,0,25
12320,51,6.0,136322,11.0,9,2.0,5.0,0.0,4.0,1.0,0,1579,40
11642,19,4.0,28145,11.0,9,4.0,8.0,3.0,4.0,0.0,0,0,52
14804,48,6.0,177783,5.0,4,4.0,5.0,1.0,4.0,1.0,0,0,50
11574,35,4.0,62669,15.0,10,2.0,4.0,0.0,4.0,1.0,0,0,55
7301,20,4.0,107801,7.0,12,4.0,8.0,3.0,4.0,0.0,0,2205,18
17167,35,4.0,172694,11.0,9,2.0,7.0,0.0,2.0,1.0,0,0,40
27773,61,4.0,115023,8.0,11,2.0,3.0,0.0,4.0,1.0,0,1887,60
26347,27,4.0,153869,11.0,9,4.0,6.0,3.0,4.0,1.0,0,0,37
14073,44,1.0,306440,11.0,9,0.0,3.0,1.0,4.0,1.0,0,0,40
21801,51,7.0,231495,10.0,16,2.0,4.0,0.0,4.0,1.0,7688,0,55
12733,53,4.0,303462,11.0,9,2.0,7.0,0.0,4.0,1.0,0,0,30
28882,47,4.0,117849,7.0,12,0.0,12.0,3.0,4.0,1.0,0,0,44
1805,51,7.0,196504,11.0,9,0.0,3.0,4.0,4.0,1.0,0,0,38
5658,34,4.0,41809,15.0,10,0.0,1.0,4.0,4.0,0.0,0,0,40
27964,56,0.0,425497,7.0,12,2.0,0.0,0.0,4.0,1.0,0,0,20
19673,30,0.0,411560,11.0,9,2.0,0.0,0.0,2.0,1.0,0,0,40
28668,22,4.0,203894,15.0,10,4.0,12.0,3.0,4.0,0.0,0,0,15
15816,18,4.0,205004,15.0,10,4.0,8.0,3.0,4.0,1.0,0,0,26
2316,56,4.0,117881,1.0,7,0.0,7.0,1.0,4.0,0.0,0,0,40
7497,50,5.0,119099,15.0,10,2.0,4.0,0.0,4.0,1.0,0,0,99
15098,48,4.0,121124,15.0,10,2.0,8.0,0.0,4.0,1.0,0,0,40
3398,23,4.0,249277,11.0,9,4.0,4.0,3.0,2.0,1.0,0,0,75
18014,32,4.0,45796,2.0,8,2.0,6.0,0.0,4.0,1.0,0,0,40
18597,25,4.0,121712,9.0,13,0.0,3.0,1.0,4.0,1.0,0,0,40
7600,33,2.0,511289,8.0,11,2.0,11.0,0.0,4.0,1.0,0,0,48
15377,45,4.0,223319,15.0,10,0.0,12.0,3.0,4.0,1.0,0,0,45
28478,32,0.0,981628,11.0,9,0.0,0.0,4.0,2.0,1.0,0,0,40
19032,40,4.0,63503,9.0,13,2.0,4.0,0.0,4.0,1.0,0,0,40
2084,42,4.0,27444,15.0,10,3.0,10.0,1.0,4.0,1.0,0,0,40
13821,47,7.0,100818,11.0,9,2.0,1.0,5.0,4.0,0.0,0,0,40
14205,21,4.0,243921,11.0,9,4.0,8.0,3.0,4.0,1.0,0,0,40
19287,61,4.0,137733,15.0,10,0.0,8.0,1.0,4.0,1.0,0,0,25
28510,47,4.0,155664,12.0,14,2.0,4.0,0.0,4.0,1.0,99999,0,55
18967,53,2.0,86600,11.0,9,2.0,8.0,0.0,2.0,1.0,0,0,40
28087,31,1.0,59732,11.0,9,2.0,5.0,0.0,0.0,1.0,0,0,40
2874,39,4.0,208778,11.0,9,2.0,7.0,5.0,4.0,0.0,0,0,40
27182,68,4.0,171933,5.0,4,2.0,3.0,0.0,4.0,1.0,0,0,40
12414,28,4.0,195000,9.0,13,4.0,12.0,2.0,4.0,0.0,0,0,45
26306,41,4.0,180181,12.0,14,0.0,4.0,4.0,4.0,0.0,0,0,40
28368,40,1.0,78036,8.0,11,2.0,10.0,5.0,4.0,0.0,0,0,65
20394,31,4.0,196791,14.0,15,0.0,10.0,1.0,4.0,0.0,0,0,45
16670,36,6.0,182898,9.0,13,2.0,4.0,0.0,4.0,1.0,7298,0,40
22543,32,4.0,388672,15.0,10,0.0,6.0,1.0,4.0,1.0,0,0,16
26654,21,4.0,118712,11.0,9,4.0,3.0,4.0,4.0,1.0,0,0,35
23900,28,2.0,179759,15.0,10,3.0,1.0,4.0,4.0,0.0,0,0,40
13332,59,7.0,186308,12.0,14,2.0,10.0,0.0,4.0,1.0,0,0,50
17703,51,4.0,147200,11.0,9,4.0,1.0,1.0,2.0,0.0,0,0,40
27138,22,4.0,48988,15.0,10,4.0,14.0,1.0,4.0,1.0,0,0,40
5511,24,4.0,113466,9.0,13,4.0,1.0,3.0,4.0,1.0,0,0,40
15983,20,4.0,283969,15.0,10,4.0,6.0,2.0,4.0,1.0,0,0,15
7231,37,2.0,128054,15.0,10,0.0,1.0,4.0,4.0,0.0,0,0,40
16842,57,4.0,104996,15.0,10,4.0,3.0,1.0,4.0,1.0,0,0,42
25880,31,4.0,46807,9.0,13,4.0,13.0,1.0,4.0,1.0,0,0,40
25212,30,4.0,200192,15.0,10,2.0,8.0,5.0,4.0,0.0,0,0,45
13023,39,4.0,164733,15.0,10,0.0,1.0,1.0,4.0,0.0,0,0,45
25242,62,2.0,115763,12.0,14,2.0,10.0,5.0,4.0,0.0,0,0,40
17900,20,4.0,117767,15.0,10,4.0,1.0,3.0,4.0,1.0,0,0,25
5572,47,4.0,26994,15.0,10,0.0,1.0,1.0,4.0,0.0,0,0,35
7516,31,4.0,226443,15.0,10,2.0,3.0,0.0,4.0,1.0,0,0,55
16443,31,4.0,265706,11.0,9,2.0,3.0,0.0,4.0,1.0,7298,0,40
14664,24,4.0,77665,11.0,9,4.0,3.0,1.0,4.0,1.0,0,0,42
17759,58,4.0,183893,15.0,10,0.0,1.0,4.0,2.0,0.0,0,0,40
16830,21,4.0,351381,11.0,9,4.0,1.0,3.0,4.0,0.0,0,0,40
16726,45,4.0,197240,2.0,8,2.0,12.0,0.0,4.0,1.0,7688,0,40
9826,38,4.0,111499,11.0,9,2.0,12.0,0.0,4.0,1.0,0,1977,99
18848,25,4.0,221757,11.0,9,2.0,7.0,0.0,4.0,1.0,0,0,40
24062,36,4.0,32334,8.0,11,2.0,4.0,5.0,4.0,0.0,0,0,50
4475,23,7.0,305498,8.0,11,4.0,13.0,1.0,4.0,0.0,0,0,40
20320,35,2.0,145308,15.0,10,2.0,8.0,0.0,4.0,1.0,0,0,40
16722,34,4.0,167474,11.0,9,2.0,12.0,0.0,4.0,1.0,0,0,50
22914,51,4.0,289572,9.0,13,2.0,12.0,0.0,4.0,1.0,7688,0,50
4084,32,2.0,168387,12.0,14,2.0,10.0,0.0,4.0,1.0,0,0,50
17180,30,4.0,216811,11.0,9,2.0,3.0,0.0,0.0,1.0,0,0,40
15209,17,4.0,142457,1.0,7,4.0,8.0,3.0,2.0,1.0,0,0,20
21305,42,4.0,26672,8.0,11,4.0,1.0,1.0,4.0,0.0,0,0,60
8025,43,4.0,99212,8.0,11,2.0,4.0,0.0,4.0,1.0,3103,0,48
14366,65,0.0,200749,11.0,9,2.0,0.0,0.0,4.0,1.0,0,0,25
10670,44,4.0,257758,10.0,16,2.0,10.0,0.0,4.0,1.0,0,0,40
24851,47,4.0,164423,11.0,9,0.0,4.0,4.0,4.0,0.0,0,0,43
1179,28,4.0,192932,9.0,13,4.0,10.0,1.0,4.0,0.0,0,0,40
18673,36,4.0,220696,11.0,9,0.0,7.0,1.0,4.0,1.0,0,0,40
28672,51,5.0,231230,9.0,13,2.0,4.0,0.0,4.0,1.0,0,0,25
16853,30,4.0,227551,11.0,9,2.0,14.0,0.0,4.0,1.0,0,0,40
9128,29,4.0,203833,9.0,13,4.0,10.0,1.0,2.0,1.0,0,0,40
21757,61,6.0,84409,10.0,16,2.0,10.0,0.0,4.0,1.0,0,0,40
11839,48,4.0,115784,6.0,5,2.0,3.0,0.0,4.0,1.0,0,0,44
5982,54,4.0,48358,11.0,9,2.0,3.0,0.0,4.0,1.0,0,0,40
24018,34,4.0,230246,9.0,13,2.0,10.0,0.0,4.0,1.0,0,0,42
3410,19,4.0,262515,1.0,7,4.0,8.0,2.0,4.0,1.0,0,0,20
7884,47,2.0,80282,9.0,13,2.0,10.0,0.0,4.0,1.0,3137,0,40
7406,27,4.0,152231,15.0,10,2.0,7.0,0.0,4.0,1.0,0,0,45
12710,34,6.0,33442,8.0,11,4.0,8.0,2.0,4.0,0.0,0,0,40
6011,32,4.0,127384,8.0,11,2.0,3.0,0.0,4.0,1.0,0,0,55
4336,41,2.0,88904,9.0,13,5.0,10.0,4.0,2.0,0.0,0,0,40
17003,35,2.0,72338,11.0,9,0.0,5.0,3.0,1.0,1.0,0,0,56
13966,46,4.0,94809,15.0,10,0.0,9.0,4.0,4.0,0.0,0,0,30
13468,41,4.0,34278,8.0,11,5.0,8.0,1.0,4.0,1.0,0,0,40
1121,34,4.0,190040,11.0,9,2.0,1.0,5.0,4.0,0.0,0,0,40
16734,73,1.0,127858,15.0,10,6.0,13.0,1.0,4.0,0.0,3273,0,40
18349,46,4.0,57929,11.0,9,0.0,8.0,1.0,4.0,1.0,0,0,25
19479,45,6.0,43434,9.0,13,4.0,4.0,1.0,4.0,0.0,0,0,40
959,35,4.0,199352,14.0,15,2.0,10.0,0.0,4.0,1.0,0,1977,80
2362,52,1.0,30731,11.0,9,2.0,4.0,0.0,4.0,1.0,7298,0,40
20803,50,6.0,95949,9.0,13,2.0,3.0,0.0,4.0,1.0,0,0,50
11955,49,4.0,53893,11.0,9,0.0,14.0,1.0,4.0,1.0,0,0,40
11124,41,4.0,203761,9.0,13,2.0,10.0,0.0,4.0,1.0,0,0,40
12657,69,6.0,349022,11.0,9,2.0,12.0,0.0,4.0,1.0,0,0,33
6948,17,4.0,287160,1.0,7,4.0,8.0,3.0,4.0,0.0,0,0,15
27522,48,6.0,200825,15.0,10,2.0,4.0,0.0,4.0,1.0,0,0,30
16340,23,4.0,195532,9.0,13,4.0,4.0,3.0,4.0,0.0,0,0,40
13173,30,6.0,164190,14.0,15,4.0,10.0,3.0,4.0,1.0,0,0,40
22122,17,4.0,153021,2.0,8,4.0,12.0,3.0,4.0,0.0,0,0,20
11216,50,6.0,155118,11.0,9,0.0,4.0,1.0,4.0,0.0,99999,0,35
3706,40,5.0,37997,15.0,10,2.0,5.0,0.0,4.0,1.0,0,0,50
18104,45,7.0,90803,15.0,10,2.0,1.0,0.0,4.0,1.0,0,0,40
19088,30,4.0,100734,9.0,13,2.0,10.0,5.0,4.0,0.0,0,0,38
18972,23,0.0,281668,0.0,6,4.0,0.0,3.0,2.0,0.0,0,0,40
20839,34,4.0,340458,11.0,9,0.0,7.0,4.0,4.0,0.0,0,0,40
19837,67,0.0,81761,12.0,14,2.0,0.0,0.0,4.0,1.0,0,0,2
15099,53,4.0,195638,11.0,9,0.0,1.0,1.0,4.0,0.0,0,0,40
27104,57,7.0,109015,2.0,8,0.0,8.0,4.0,4.0,0.0,0,0,40
21468,37,4.0,42645,11.0,9,2.0,5.0,0.0,4.0,1.0,0,0,40
14275,65,0.0,198019,11.0,9,6.0,0.0,1.0,4.0,0.0,0,0,35
17135,53,4.0,149784,11.0,9,2.0,7.0,0.0,4.0,1.0,0,0,40
8979,43,6.0,225165,1.0,7,2.0,3.0,0.0,4.0,1.0,0,0,55
7487,31,7.0,188900,7.0,12,4.0,1.0,1.0,4.0,0.0,3325,0,35
12769,21,0.0,145964,15.0,10,4.0,0.0,3.0,4.0,1.0,0,0,40
16183,20,4.0,219122,15.0,10,4.0,8.0,1.0,4.0,1.0,0,0,40
28112,35,4.0,189922,11.0,9,2.0,3.0,0.0,4.0,1.0,0,0,40
22022,43,4.0,193672,11.0,9,2.0,7.0,0.0,4.0,1.0,0,0,40
1163,46,4.0,279661,12.0,14,2.0,10.0,0.0,2.0,1.0,0,0,35
1175,29,4.0,256956,8.0,11,4.0,7.0,1.0,4.0,1.0,0,0,40
18572,56,4.0,274475,6.0,5,6.0,12.0,4.0,4.0,0.0,0,0,40
25705,33,4.0,152933,15.0,10,4.0,4.0,1.0,4.0,1.0,0,0,45
14355,51,4.0,175246,11.0,9,2.0,14.0,0.0,4.0,1.0,0,0,50
25713,42,6.0,79531,15.0,10,2.0,4.0,0.0,4.0,1.0,0,0,55
12483,54,4.0,29909,1.0,7,2.0,8.0,5.0,4.0,0.0,0,0,43
13887,43,4.0,142444,15.0,10,0.0,12.0,4.0,4.0,0.0,0,0,55
8393,39,4.0,358837,15.0,10,4.0,13.0,4.0,2.0,0.0,0,0,40
2277,21,4.0,294789,15.0,10,4.0,8.0,1.0,4.0,0.0,0,0,25
3189,24,2.0,134181,9.0,13,4.0,10.0,3.0,4.0,0.0,0,0,50
20369,34,7.0,112062,12.0,14,4.0,10.0,4.0,4.0,0.0,0,0,40
14722,39,6.0,188571,1.0,7,2.0,14.0,0.0,4.0,1.0,0,0,40
23601,46,4.0,175625,14.0,15,0.0,10.0,4.0,4.0,0.0,0,0,40
24209,20,0.0,187332,0.0,6,4.0,0.0,1.0,4.0,0.0,0,0,30
23970,30,4.0,186346,9.0,13,4.0,4.0,1.0,4.0,0.0,0,0,50
26273,33,4.0,323811,15.0,10,2.0,7.0,0.0,4.0,1.0,0,0,55
21509,41,4.0,152636,11.0,9,0.0,3.0,4.0,4.0,0.0,0,0,50
28170,55,2.0,143949,12.0,14,2.0,10.0,5.0,4.0,0.0,3103,0,45
6244,33,4.0,227282,11.0,9,2.0,14.0,0.0,4.0,1.0,0,0,60
14741,46,4.0,155890,9.0,13,2.0,14.0,0.0,4.0,1.0,0,0,40
13748,17,4.0,95799,1.0,7,4.0,12.0,3.0,4.0,0.0,0,0,18
14491,30,4.0,231413,15.0,10,2.0,3.0,0.0,4.0,1.0,0,0,40
147,51,4.0,96062,15.0,10,2.0,12.0,0.0,4.0,1.0,0,1977,40
12800,34,4.0,329993,15.0,10,2.0,1.0,0.0,4.0,1.0,0,0,40
12188,49,4.0,173115,0.0,6,5.0,4.0,1.0,2.0,1.0,4416,0,99
10285,37,4.0,188774,9.0,13,2.0,1.0,0.0,4.0,1.0,0,0,40
26742,52,4.0,90189,5.0,4,0.0,9.0,3.0,2.0,0.0,0,0,16
23359,35,4.0,330664,11.0,9,0.0,14.0,1.0,4.0,1.0,0,0,40
5038,25,4.0,190107,9.0,13,4.0,3.0,3.0,4.0,1.0,0,0,40
11132,54,4.0,138847,11.0,9,2.0,7.0,0.0,4.0,1.0,0,0,45
43,50,1.0,251585,9.0,13,0.0,4.0,1.0,4.0,1.0,0,0,55
28136,35,4.0,234271,15.0,10,0.0,1.0,1.0,4.0,0.0,0,0,40
15168,23,4.0,87867,11.0,9,4.0,12.0,3.0,4.0,1.0,0,0,35
3843,59,4.0,168569,11.0,9,2.0,7.0,0.0,4.0,1.0,0,1887,40
7294,63,5.0,137940,14.0,15,2.0,10.0,0.0,4.0,1.0,15024,0,50
12027,22,4.0,183257,15.0,10,4.0,12.0,3.0,2.0,0.0,0,0,20
5453,41,4.0,116391,15.0,10,2.0,3.0,0.0,4.0,1.0,0,0,40
28232,21,4.0,253583,11.0,9,4.0,6.0,3.0,4.0,1.0,0,0,40
26485,34,4.0,30433,9.0,13,4.0,12.0,1.0,4.0,0.0,0,0,35
10244,25,4.0,247006,7.0,12,2.0,4.0,0.0,4.0,1.0,0,0,45
5115,21,4.0,286824,15.0,10,4.0,6.0,3.0,4.0,1.0,0,0,12
15132,37,6.0,120130,12.0,14,2.0,4.0,0.0,4.0,1.0,0,0,60
10527,23,4.0,330571,9.0,13,4.0,1.0,3.0,4.0,0.0,0,0,25
14717,43,4.0,145441,9.0,13,2.0,4.0,0.0,4.0,1.0,0,0,38
19277,25,4.0,295919,7.0,12,4.0,1.0,4.0,4.0,0.0,0,0,40
20252,51,4.0,207449,9.0,13,2.0,4.0,0.0,4.0,1.0,0,0,55
5114,22,4.0,349368,11.0,9,4.0,1.0,2.0,4.0,0.0,0,0,40
12564,40,4.0,173590,12.0,14,2.0,4.0,0.0,4.0,1.0,0,0,50
13987,21,4.0,306114,15.0,10,4.0,1.0,3.0,4.0,1.0,0,0,20
3382,20,0.0,29810,15.0,10,4.0,0.0,3.0,4.0,0.0,0,0,40
28714,21,4.0,213015,11.0,9,4.0,6.0,2.0,2.0,1.0,2176,0,40
3316,34,2.0,106169,12.0,14,0.0,10.0,1.0,4.0,0.0,0,0,50
9214,40,7.0,177083,12.0,14,4.0,4.0,1.0,4.0,0.0,0,0,35
7682,32,1.0,191385,7.0,12,0.0,11.0,1.0,4.0,1.0,2174,0,40
7070,49,4.0,31267,5.0,4,2.0,3.0,0.0,4.0,1.0,0,0,40
26528,34,4.0,81206,11.0,9,0.0,6.0,1.0,2.0,1.0,0,0,40
16738,46,1.0,349230,8.0,11,2.0,13.0,0.0,4.0,1.0,0,1848,40
9904,58,4.0,430005,0.0,6,2.0,14.0,0.0,4.0,1.0,0,0,50
9198,17,4.0,228399,1.0,7,4.0,8.0,3.0,4.0,0.0,0,0,7
28708,28,2.0,332249,11.0,9,5.0,14.0,3.0,4.0,1.0,0,0,45
27475,20,0.0,122244,11.0,9,4.0,0.0,1.0,4.0,0.0,0,0,28
9138,25,7.0,117833,15.0,10,2.0,4.0,5.0,4.0,0.0,0,0,19
4739,42,1.0,74680,12.0,14,0.0,1.0,1.0,4.0,1.0,0,2001,60
7628,77,5.0,192230,15.0,10,2.0,4.0,0.0,4.0,1.0,0,0,40
